id,text,is_pronoun,entity_type,is_proper_name,is_first_person,previous_words,next_words,is_singleton
4049,"29\CD September\NNP 2007,\CD",0,TIME|TIME|OTHER,1,0,usaha\NN itu\PR dikarenakan\VB adanya\NN pengembalian\NN izin\NN usaha.\NN Sebelum\SC nya\PRP pada\IN , Bapepam\NNP -\NNP LK\NNP juga\RB mengumumkan\VB pencabutan\NN 13\CD izin\NN usaha\NN perusahaan\NN,1
4050,Bapepam\NNP -\NNP LK\NNP,0,PERSON|OTHER|ORGANIZATION,1,0,"adanya\NN pengembalian\NN izin\NN usaha.\NN Sebelum\SC nya\PRP pada\IN 29\CD September\NNP 2007,\CD ", juga\RB mengumumkan\VB pencabutan\NN 13\CD izin\NN usaha\NN perusahaan\NN yang\SC berkaitan\VB dengan\IN,0
4051,13\CD,0,THINGS,0,0,"pada\IN 29\CD September\NNP 2007,\CD Bapepam\NNP -\NNP LK\NNP juga\RB mengumumkan\VB pencabutan\NN ", izin\NN usaha\NN perusahaan\NN yang\SC berkaitan\VB dengan\IN perasuransian\NN oleh\IN Menteri\NN Keuangan.\NN,1
4052,perasuransian\NN,0,OTHER,0,0,juga\RB mengumumkan\VB pencabutan\NN 13\CD izin\NN usaha\NN perusahaan\NN yang\SC berkaitan\VB dengan\IN ," oleh\IN Menteri\NN Keuangan.\NN Sebanyak\CD 11\CD izin\NN perusahaan\NN di\IN antara\NN nya,\PRP",1
4053,Menteri\NN Keuangan.\NN,0,TITLE|TITLE,0,0,pencabutan\NN 13\CD izin\NN usaha\NN perusahaan\NN yang\SC berkaitan\VB dengan\IN perasuransian\NN oleh\IN ," Sebanyak\CD 11\CD izin\NN perusahaan\NN di\IN antara\NN nya,\PRP sebagai\IN tindak\NN lanjut\NN",1
4054,izin\NN perusahaan\NN,0,PERSON|PERSON,0,0,perusahaan\NN yang\SC berkaitan\VB dengan\IN perasuransian\NN oleh\IN Menteri\NN Keuangan.\NN Sebanyak\CD 11\CD ," di\IN antara\NN nya,\PRP sebagai\IN tindak\NN lanjut\NN pengenaan\NN sanksi\NN pengenaan\NN sanksi\NN",1
4055,"nya,\PRP",1,PERSON,0,0,perasuransian\NN oleh\IN Menteri\NN Keuangan.\NN Sebanyak\CD 11\CD izin\NN perusahaan\NN di\IN antara\NN , sebagai\IN tindak\NN lanjut\NN pengenaan\NN sanksi\NN pengenaan\NN sanksi\NN Pembatasan\NN Kegiatan\NN Usaha\NN,1
4056,tindak\NN lanjut\NN pengenaan\NN sanksi\NN,0,THINGS|THINGS|THINGS|THINGS,0,0,"Menteri\NN Keuangan.\NN Sebanyak\CD 11\CD izin\NN perusahaan\NN di\IN antara\NN nya,\PRP sebagai\IN ", pengenaan\NN sanksi\NN Pembatasan\NN Kegiatan\NN Usaha\NN PKU.\NN,1
4057,pengenaan\NN sanksi\NN,0,THINGS|THINGS,0,0,"izin\NN perusahaan\NN di\IN antara\NN nya,\PRP sebagai\IN tindak\NN lanjut\NN pengenaan\NN sanksi\NN ", Pembatasan\NN Kegiatan\NN Usaha\NN PKU.\NN,1
4058,Pembatasan\NN Kegiatan\NN Usaha\NN,0,THINGS|THINGS|THINGS,0,0,"di\IN antara\NN nya,\PRP sebagai\IN tindak\NN lanjut\NN pengenaan\NN sanksi\NN pengenaan\NN sanksi\NN ", PKU.\NN,0
4059,PKU.\NN,0,OTHER,0,0,sebagai\IN tindak\NN lanjut\NN pengenaan\NN sanksi\NN pengenaan\NN sanksi\NN Pembatasan\NN Kegiatan\NN Usaha\NN ,,0
4104,Perusahaan\NN jasa\NN pelayaran\NN,0,ORGANIZATION|ORGANIZATION|ORGANIZATION,0,0,, PT\NNP Berlian\NNP Laju\NNP Tanker\NNP Tbk\NNP BLTA\NNP merencanakan\VB akuisisi\NN Chembulk\NNP Tankers\NNP,1
4105,PT\NNP Berlian\NNP Laju\NNP Tanker\NNP Tbk\NNP,0,ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION|PERSON,1,0,Perusahaan\NN jasa\NN pelayaran\NN , BLTA\NNP merencanakan\VB akuisisi\NN Chembulk\NNP Tankers\NNP LLC\NNP senilai\NN 850\CD juta\CD dolar\NN,1
4106,BLTA\NNP,0,PERSON,1,0,Perusahaan\NN jasa\NN pelayaran\NN PT\NNP Berlian\NNP Laju\NNP Tanker\NNP Tbk\NNP , merencanakan\VB akuisisi\NN Chembulk\NNP Tankers\NNP LLC\NNP senilai\NN 850\CD juta\CD dolar\NN AS.\NNP,1
4107,Chembulk\NNP Tankers\NNP LLC\NNP,0,PERSON|PERSON|PERSON,1,0,jasa\NN pelayaran\NN PT\NNP Berlian\NNP Laju\NNP Tanker\NNP Tbk\NNP BLTA\NNP merencanakan\VB akuisisi\NN , senilai\NN 850\CD juta\CD dolar\NN AS.\NNP Chembulk\NNP Tankers\NNP merupakan\VB salah\CD satu\CD,0
4108,senilai\NN 850\CD juta\CD dolar\NN AS.\NNP,0,OTHER|NUM|NUM|NUM|OTHER,1,0,Berlian\NNP Laju\NNP Tanker\NNP Tbk\NNP BLTA\NNP merencanakan\VB akuisisi\NN Chembulk\NNP Tankers\NNP LLC\NNP , Chembulk\NNP Tankers\NNP merupakan\VB salah\CD satu\CD dari\IN 10\CD perusahaan\NN pelayaran\NN terbesar\JJ,1
4109,Chembulk\NNP Tankers\NNP,0,PERSON|PERSON,1,0,merencanakan\VB akuisisi\NN Chembulk\NNP Tankers\NNP LLC\NNP senilai\NN 850\CD juta\CD dolar\NN AS.\NNP , merupakan\VB salah\CD satu\CD dari\IN 10\CD perusahaan\NN pelayaran\NN terbesar\JJ di\IN dunia\NN,0
4110,salah\CD satu\CD,0,OTHER|PERSON,0,0,Tankers\NNP LLC\NNP senilai\NN 850\CD juta\CD dolar\NN AS.\NNP Chembulk\NNP Tankers\NNP merupakan\VB , dari\IN 10\CD perusahaan\NN pelayaran\NN terbesar\JJ di\IN dunia\NN yang\SC wilayah\NN operasi\NN,1
4111,10\CD,0,PERSON,0,0,850\CD juta\CD dolar\NN AS.\NNP Chembulk\NNP Tankers\NNP merupakan\VB salah\CD satu\CD dari\IN , perusahaan\NN pelayaran\NN terbesar\JJ di\IN dunia\NN yang\SC wilayah\NN operasi\NN nya\PRP di\IN,1
4112,perusahaan\NN pelayaran\NN terbesar\JJ,0,PERSON|PERSON|PERSON,0,0,juta\CD dolar\NN AS.\NNP Chembulk\NNP Tankers\NNP merupakan\VB salah\CD satu\CD dari\IN 10\CD , di\IN dunia\NN yang\SC wilayah\NN operasi\NN nya\PRP di\IN berbagai\CD negara\NN dan\CC,1
4113,dunia\NN,0,OTHER,0,0,Tankers\NNP merupakan\VB salah\CD satu\CD dari\IN 10\CD perusahaan\NN pelayaran\NN terbesar\JJ di\IN , yang\SC wilayah\NN operasi\NN nya\PRP di\IN berbagai\CD negara\NN dan\CC berkedudukan\VB hukum\NN,1
4114,nya\PRP,1,PERSON,0,0,dari\IN 10\CD perusahaan\NN pelayaran\NN terbesar\JJ di\IN dunia\NN yang\SC wilayah\NN operasi\NN ," di\IN berbagai\CD negara\NN dan\CC berkedudukan\VB hukum\NN di\IN Republik\NNP Marshall\NNP Islands,\NNP",1
4115,berbagai\CD negara\NN,0,OTHER|OTHER,0,0,perusahaan\NN pelayaran\NN terbesar\JJ di\IN dunia\NN yang\SC wilayah\NN operasi\NN nya\PRP di\IN ," dan\CC berkedudukan\VB hukum\NN di\IN Republik\NNP Marshall\NNP Islands,\NNP kata\VB Direktur\NNP Keuangan\NNP",1
4116,hukum\NN,0,OTHER,0,0,dunia\NN yang\SC wilayah\NN operasi\NN nya\PRP di\IN berbagai\CD negara\NN dan\CC berkedudukan\VB ," di\IN Republik\NNP Marshall\NNP Islands,\NNP kata\VB Direktur\NNP Keuangan\NNP BLTA,\NNP Kevin\NNP Wong\NNP",1
4117,"Republik\NNP Marshall\NNP Islands,\NNP",0,FACILITY|FACILITY|OTHER,1,0,wilayah\NN operasi\NN nya\PRP di\IN berbagai\CD negara\NN dan\CC berkedudukan\VB hukum\NN di\IN ," kata\VB Direktur\NNP Keuangan\NNP BLTA,\NNP Kevin\NNP Wong\NNP di\IN Jakarta,\NNP Kamis.\NNP Kevin\NNP",1
4118,"Direktur\NNP Keuangan\NNP BLTA,\NNP",0,TITLE|ORGANIZATION|OTHER,1,0,"berbagai\CD negara\NN dan\CC berkedudukan\VB hukum\NN di\IN Republik\NNP Marshall\NNP Islands,\NNP kata\VB "," Kevin\NNP Wong\NNP di\IN Jakarta,\NNP Kamis.\NNP Kevin\NNP mengatakan\VB perseroan\NN akan\MD meminjam\VB",0
4119,Kevin\NNP Wong\NNP,0,PERSON|PERSON,1,0,"berkedudukan\VB hukum\NN di\IN Republik\NNP Marshall\NNP Islands,\NNP kata\VB Direktur\NNP Keuangan\NNP BLTA,\NNP "," di\IN Jakarta,\NNP Kamis.\NNP Kevin\NNP mengatakan\VB perseroan\NN akan\MD meminjam\VB dana\NN dari\IN",0
4120,"Jakarta,\NNP",0,OTHER,1,0,"Republik\NNP Marshall\NNP Islands,\NNP kata\VB Direktur\NNP Keuangan\NNP BLTA,\NNP Kevin\NNP Wong\NNP di\IN ", Kamis.\NNP Kevin\NNP mengatakan\VB perseroan\NN akan\MD meminjam\VB dana\NN dari\IN keempat\CD bank\NN,1
4121,Kamis.\NNP,0,OTHER,1,0,"Marshall\NNP Islands,\NNP kata\VB Direktur\NNP Keuangan\NNP BLTA,\NNP Kevin\NNP Wong\NNP di\IN Jakarta,\NNP ", Kevin\NNP mengatakan\VB perseroan\NN akan\MD meminjam\VB dana\NN dari\IN keempat\CD bank\NN tersebut\PR,1
4122,Kevin\NNP,0,PERSON,1,0,"Islands,\NNP kata\VB Direktur\NNP Keuangan\NNP BLTA,\NNP Kevin\NNP Wong\NNP di\IN Jakarta,\NNP Kamis.\NNP ", mengatakan\VB perseroan\NN akan\MD meminjam\VB dana\NN dari\IN keempat\CD bank\NN tersebut\PR dengan\IN,0
4123,perseroan\NN,0,OTHER,0,0,"Direktur\NNP Keuangan\NNP BLTA,\NNP Kevin\NNP Wong\NNP di\IN Jakarta,\NNP Kamis.\NNP Kevin\NNP mengatakan\VB ", akan\MD meminjam\VB dana\NN dari\IN keempat\CD bank\NN tersebut\PR dengan\IN total\NN nilai\NN,1
4124,dana\NN,0,OTHER,0,0,"Kevin\NNP Wong\NNP di\IN Jakarta,\NNP Kamis.\NNP Kevin\NNP mengatakan\VB perseroan\NN akan\MD meminjam\VB ", dari\IN keempat\CD bank\NN tersebut\PR dengan\IN total\NN nilai\NN 750\CD juta\CD dolar\NN,1
4125,keempat\CD bank\NN tersebut\PR,0,NUM|NUM|OTHER,0,0,"di\IN Jakarta,\NNP Kamis.\NNP Kevin\NNP mengatakan\VB perseroan\NN akan\MD meminjam\VB dana\NN dari\IN "," dengan\IN total\NN nilai\NN 750\CD juta\CD dolar\NN AS.\NNP Menurut\IN dia,\PRP dengan\IN",1
4126,total\NN nilai\NN,0,OTHER|OTHER,0,0,mengatakan\VB perseroan\NN akan\MD meminjam\VB dana\NN dari\IN keempat\CD bank\NN tersebut\PR dengan\IN ," 750\CD juta\CD dolar\NN AS.\NNP Menurut\IN dia,\PRP dengan\IN akuisisi\NN Chembulk,\NNP maka\SC",1
4127,750\CD juta\CD dolar\NN AS.\NNP,0,THINGS|THINGS|THINGS|THINGS,1,0,akan\MD meminjam\VB dana\NN dari\IN keempat\CD bank\NN tersebut\PR dengan\IN total\NN nilai\NN ," Menurut\IN dia,\PRP dengan\IN akuisisi\NN Chembulk,\NNP maka\SC perseroan\NN akan\MD menjadi\VB perusahaan\NN",1
4128,"dia,\PRP",1,PERSON,0,0,bank\NN tersebut\PR dengan\IN total\NN nilai\NN 750\CD juta\CD dolar\NN AS.\NNP Menurut\IN ," dengan\IN akuisisi\NN Chembulk,\NNP maka\SC perseroan\NN akan\MD menjadi\VB perusahaan\NN kapal\NN tanker\NN",0
4129,"akuisisi\NN Chembulk,\NNP",0,OTHER|OTHER,1,0,"dengan\IN total\NN nilai\NN 750\CD juta\CD dolar\NN AS.\NNP Menurut\IN dia,\PRP dengan\IN ", maka\SC perseroan\NN akan\MD menjadi\VB perusahaan\NN kapal\NN tanker\NN terbesar\JJ ketiga\OD di\IN,1
4130,perseroan\NN,0,OTHER,0,0,"750\CD juta\CD dolar\NN AS.\NNP Menurut\IN dia,\PRP dengan\IN akuisisi\NN Chembulk,\NNP maka\SC ", akan\MD menjadi\VB perusahaan\NN kapal\NN tanker\NN terbesar\JJ ketiga\OD di\IN dunia\NN dalam\IN,1
4131,perusahaan\NN kapal\NN tanker\NN terbesar\JJ,0,OTHER|OTHER|OTHER|OTHER,0,0,"AS.\NNP Menurut\IN dia,\PRP dengan\IN akuisisi\NN Chembulk,\NNP maka\SC perseroan\NN akan\MD menjadi\VB ", ketiga\OD di\IN dunia\NN dalam\IN hal\NN jumlah\NN kapal\NN dan\CC kapasitas\NN muatan.\NN,1
4132,dunia\NN,0,OTHER,0,0,maka\SC perseroan\NN akan\MD menjadi\VB perusahaan\NN kapal\NN tanker\NN terbesar\JJ ketiga\OD di\IN , dalam\IN hal\NN jumlah\NN kapal\NN dan\CC kapasitas\NN muatan.\NN Dengan\IN demikian\PR total\NN,1
4133,jumlah\NN kapal\NN,0,OTHER|THINGS,0,0,menjadi\VB perusahaan\NN kapal\NN tanker\NN terbesar\JJ ketiga\OD di\IN dunia\NN dalam\IN hal\NN , dan\CC kapasitas\NN muatan.\NN Dengan\IN demikian\PR total\NN kapasitas\NN kapal\NN tanker\NN nya\PRP,1
4134,kapasitas\NN muatan.\NN,0,THINGS|OTHER,0,0,tanker\NN terbesar\JJ ketiga\OD di\IN dunia\NN dalam\IN hal\NN jumlah\NN kapal\NN dan\CC , Dengan\IN demikian\PR total\NN kapasitas\NN kapal\NN tanker\NN nya\PRP menjadi\VB 820.600\CD DWT\NND,1
4135,demikian\PR,0,OTHER,0,0,di\IN dunia\NN dalam\IN hal\NN jumlah\NN kapal\NN dan\CC kapasitas\NN muatan.\NN Dengan\IN , total\NN kapasitas\NN kapal\NN tanker\NN nya\PRP menjadi\VB 820.600\CD DWT\NND dry\NND weigh\NND,1
4136,nya\PRP,1,PERSON,0,0,kapal\NN dan\CC kapasitas\NN muatan.\NN Dengan\IN demikian\PR total\NN kapasitas\NN kapal\NN tanker\NN , menjadi\VB 820.600\CD DWT\NND dry\NND weigh\NND ton\NND dengan\SC pangsa\NN pasar\NN sekitar\RB,1
4137,820.600\CD,0,NUM,0,0,kapasitas\NN muatan.\NN Dengan\IN demikian\PR total\NN kapasitas\NN kapal\NN tanker\NN nya\PRP menjadi\VB , DWT\NND dry\NND weigh\NND ton\NND dengan\SC pangsa\NN pasar\NN sekitar\RB 10\CD persen\CD,1
4138,DWT\NND,0,THINGS,0,0,muatan.\NN Dengan\IN demikian\PR total\NN kapasitas\NN kapal\NN tanker\NN nya\PRP menjadi\VB 820.600\CD , dry\NND weigh\NND ton\NND dengan\SC pangsa\NN pasar\NN sekitar\RB 10\CD persen\CD secara\IN,1
4139,dry\NND weigh\NND ton\NND,0,THINGS|THINGS|THINGS,0,0,Dengan\IN demikian\PR total\NN kapasitas\NN kapal\NN tanker\NN nya\PRP menjadi\VB 820.600\CD DWT\NND ," dengan\SC pangsa\NN pasar\NN sekitar\RB 10\CD persen\CD secara\IN internasional,\JJ kata\VB nya.\PRP",1
4140,pangsa\NN pasar\NN,0,OTHER|OTHER,0,0,kapal\NN tanker\NN nya\PRP menjadi\VB 820.600\CD DWT\NND dry\NND weigh\NND ton\NND dengan\SC ," sekitar\RB 10\CD persen\CD secara\IN internasional,\JJ kata\VB nya.\PRP Menurut\IN nya\PRP dengan\IN",1
4141,sekitar\RB 10\CD persen\CD,0,OTHER|NUM|NUM,0,0,nya\PRP menjadi\VB 820.600\CD DWT\NND dry\NND weigh\NND ton\NND dengan\SC pangsa\NN pasar\NN ," secara\IN internasional,\JJ kata\VB nya.\PRP Menurut\IN nya\PRP dengan\IN akuisisi\NN ini\PR diharapkan\VB",1
4142,nya.\PRP,1,PERSON,0,0,"ton\NND dengan\SC pangsa\NN pasar\NN sekitar\RB 10\CD persen\CD secara\IN internasional,\JJ kata\VB ", Menurut\IN nya\PRP dengan\IN akuisisi\NN ini\PR diharapkan\VB perolehan\NN laba\NN bersih\NN perseroan\NN,0
4143,nya\PRP,1,PERSON,0,0,"pangsa\NN pasar\NN sekitar\RB 10\CD persen\CD secara\IN internasional,\JJ kata\VB nya.\PRP Menurut\IN ", dengan\IN akuisisi\NN ini\PR diharapkan\VB perolehan\NN laba\NN bersih\NN perseroan\NN untuk\IN 2007\CD,0
4144,akuisisi\NN ini\PR,0,OTHER|OTHER,0,0,"sekitar\RB 10\CD persen\CD secara\IN internasional,\JJ kata\VB nya.\PRP Menurut\IN nya\PRP dengan\IN ", diharapkan\VB perolehan\NN laba\NN bersih\NN perseroan\NN untuk\IN 2007\CD dapat\MD meningkat\VB signifikan\JJ,1
4145,perolehan\NN laba\NN bersih\NN perseroan\NN,0,OTHER|OTHER|OTHER|OTHER,0,0,"secara\IN internasional,\JJ kata\VB nya.\PRP Menurut\IN nya\PRP dengan\IN akuisisi\NN ini\PR diharapkan\VB ", untuk\IN 2007\CD dapat\MD meningkat\VB signifikan\JJ dari\IN 70\CD juta\CD dolar\NN AS\NNP,1
4146,2007\CD,0,NUM,0,0,nya\PRP dengan\IN akuisisi\NN ini\PR diharapkan\VB perolehan\NN laba\NN bersih\NN perseroan\NN untuk\IN , dapat\MD meningkat\VB signifikan\JJ dari\IN 70\CD juta\CD dolar\NN AS\NNP menjadi\VB 120\CD,1
4147,70\CD juta\CD dolar\NN AS\NNP,0,NUM|NUM|NUM|ORGANIZATION,1,0,perolehan\NN laba\NN bersih\NN perseroan\NN untuk\IN 2007\CD dapat\MD meningkat\VB signifikan\JJ dari\IN , menjadi\VB 120\CD juta\CD dolar\NN AS.\NNP Mengenai\IN adanya\NN kehawatiran\NN tentang\IN besar\JJ,1
4148,120\CD juta\CD dolar\NN AS.\NNP,0,PERSON|PERSON|PERSON|OTHER,1,0,2007\CD dapat\MD meningkat\VB signifikan\JJ dari\IN 70\CD juta\CD dolar\NN AS\NNP menjadi\VB ," Mengenai\IN adanya\NN kehawatiran\NN tentang\IN besar\JJ nya\PRP utang\NN perseroan\NN , Kevin\NNP",1
4149,kehawatiran\NN,0,OTHER,0,0,juta\CD dolar\NN AS\NNP menjadi\VB 120\CD juta\CD dolar\NN AS.\NNP Mengenai\IN adanya\NN ," tentang\IN besar\JJ nya\PRP utang\NN perseroan\NN , Kevin\NNP mengatakan,\VB hal\NN itu\PR",1
4150,nya\PRP,1,PERSON,0,0,menjadi\VB 120\CD juta\CD dolar\NN AS.\NNP Mengenai\IN adanya\NN kehawatiran\NN tentang\IN besar\JJ ," utang\NN perseroan\NN , Kevin\NNP mengatakan,\VB hal\NN itu\PR tidak\NEG perlu\MD dirisaukan,\VB",1
4151,utang\NN perseroan\NN,0,THINGS|THINGS,0,0,120\CD juta\CD dolar\NN AS.\NNP Mengenai\IN adanya\NN kehawatiran\NN tentang\IN besar\JJ nya\PRP ," , Kevin\NNP mengatakan,\VB hal\NN itu\PR tidak\NEG perlu\MD dirisaukan,\VB karena\SC perseroan\NN",1
4152,Kevin\NNP,0,THINGS,1,0,"AS.\NNP Mengenai\IN adanya\NN kehawatiran\NN tentang\IN besar\JJ nya\PRP utang\NN perseroan\NN , "," mengatakan,\VB hal\NN itu\PR tidak\NEG perlu\MD dirisaukan,\VB karena\SC perseroan\NN tidak\NEG hanya\RB",0
4153,hal\NN itu\PR,0,THINGS|OTHER,0,0,"adanya\NN kehawatiran\NN tentang\IN besar\JJ nya\PRP utang\NN perseroan\NN , Kevin\NNP mengatakan,\VB "," tidak\NEG perlu\MD dirisaukan,\VB karena\SC perseroan\NN tidak\NEG hanya\RB mengutang\VB saja,\RB melainkan\CC",1
4154,perseroan\NN,0,OTHER,0,0,"perseroan\NN , Kevin\NNP mengatakan,\VB hal\NN itu\PR tidak\NEG perlu\MD dirisaukan,\VB karena\SC "," tidak\NEG hanya\RB mengutang\VB saja,\RB melainkan\CC juga\RB berbuat\VB sesuatu\PRP untuk\SC mengembalikan\VB",1
4155,sesuatu\PRP,1,PERSON,0,0,"dirisaukan,\VB karena\SC perseroan\NN tidak\NEG hanya\RB mengutang\VB saja,\RB melainkan\CC juga\RB berbuat\VB ", untuk\SC mengembalikan\VB rasio-rasio\NN utang\NN nya\PRP sehingga\SC kembali\RB menjadi\VB perusahaan\NN yang\SC,1
4156,nya\PRP,1,PERSON,0,0,"mengutang\VB saja,\RB melainkan\CC juga\RB berbuat\VB sesuatu\PRP untuk\SC mengembalikan\VB rasio-rasio\NN utang\NN ", sehingga\SC kembali\RB menjadi\VB perusahaan\NN yang\SC sehat.\JJ Dia\PRP menambahkan\VB perseroan\NN akan\MD,1
4157,perusahaan\NN yang\SC sehat.\JJ,0,OTHER|OTHER|OTHER,0,0,berbuat\VB sesuatu\PRP untuk\SC mengembalikan\VB rasio-rasio\NN utang\NN nya\PRP sehingga\SC kembali\RB menjadi\VB , Dia\PRP menambahkan\VB perseroan\NN akan\MD menjual\VB 4\CD unit\NND kapal\NN tanker\NN nya\PRP,1
4158,Dia\PRP,1,PERSON,0,0,mengembalikan\VB rasio-rasio\NN utang\NN nya\PRP sehingga\SC kembali\RB menjadi\VB perusahaan\NN yang\SC sehat.\JJ , menambahkan\VB perseroan\NN akan\MD menjual\VB 4\CD unit\NND kapal\NN tanker\NN nya\PRP dengan\SC,0
4159,perseroan\NN,0,OTHER,0,0,utang\NN nya\PRP sehingga\SC kembali\RB menjadi\VB perusahaan\NN yang\SC sehat.\JJ Dia\PRP menambahkan\VB , akan\MD menjual\VB 4\CD unit\NND kapal\NN tanker\NN nya\PRP dengan\SC perkiraan\NN nilai\NN,1
4160,4\CD unit\NND,0,NUM|NUM,0,0,kembali\RB menjadi\VB perusahaan\NN yang\SC sehat.\JJ Dia\PRP menambahkan\VB perseroan\NN akan\MD menjual\VB , kapal\NN tanker\NN nya\PRP dengan\SC perkiraan\NN nilai\NN penjualan\NN keseluruhan\NN nya\PRP sekitar\RB,1
4161,nya\PRP,1,PERSON,0,0,sehat.\JJ Dia\PRP menambahkan\VB perseroan\NN akan\MD menjual\VB 4\CD unit\NND kapal\NN tanker\NN , dengan\SC perkiraan\NN nilai\NN penjualan\NN keseluruhan\NN nya\PRP sekitar\RB 480\CD juta\CD dolar\NN,1
4162,perkiraan\NN nilai\NN penjualan\NN,0,OTHER|OTHER|OTHER,0,0,menambahkan\VB perseroan\NN akan\MD menjual\VB 4\CD unit\NND kapal\NN tanker\NN nya\PRP dengan\SC , keseluruhan\NN nya\PRP sekitar\RB 480\CD juta\CD dolar\NN AS.\NNP Dengan\IN hasil\NN penjualan\NN,1
4163,nya\PRP,1,PERSON,0,0,4\CD unit\NND kapal\NN tanker\NN nya\PRP dengan\SC perkiraan\NN nilai\NN penjualan\NN keseluruhan\NN , sekitar\RB 480\CD juta\CD dolar\NN AS.\NNP Dengan\IN hasil\NN penjualan\NN ini\PR diharapkan\VB,1
4164,sekitar\RB 480\CD juta\CD dolar\NN AS.\NNP,0,OTHER|THINGS|THINGS|THINGS|OTHER,1,0,unit\NND kapal\NN tanker\NN nya\PRP dengan\SC perkiraan\NN nilai\NN penjualan\NN keseluruhan\NN nya\PRP , Dengan\IN hasil\NN penjualan\NN ini\PR diharapkan\VB perseroan\NN dapat\MD menurunkan\VB ekposure\FW utang\NN,1
4165,hasil\NN penjualan\NN ini\PR,0,OTHER|OTHER|OTHER,0,0,nilai\NN penjualan\NN keseluruhan\NN nya\PRP sekitar\RB 480\CD juta\CD dolar\NN AS.\NNP Dengan\IN ," diharapkan\VB perseroan\NN dapat\MD menurunkan\VB ekposure\FW utang\NN nya,\PRP sehingga\SC rasio\NN kinerja\NN",1
4166,perseroan\NN,0,OTHER,0,0,sekitar\RB 480\CD juta\CD dolar\NN AS.\NNP Dengan\IN hasil\NN penjualan\NN ini\PR diharapkan\VB ," dapat\MD menurunkan\VB ekposure\FW utang\NN nya,\PRP sehingga\SC rasio\NN kinerja\NN perusahaan\NN kembali\RB",1
4167,ekposure\FW,0,OTHER,0,0,dolar\NN AS.\NNP Dengan\IN hasil\NN penjualan\NN ini\PR diharapkan\VB perseroan\NN dapat\MD menurunkan\VB ," utang\NN nya,\PRP sehingga\SC rasio\NN kinerja\NN perusahaan\NN kembali\RB membaik,\VB ujar\VB nya.\PRP",1
4168,"nya,\PRP",1,PERSON,0,0,Dengan\IN hasil\NN penjualan\NN ini\PR diharapkan\VB perseroan\NN dapat\MD menurunkan\VB ekposure\FW utang\NN ," sehingga\SC rasio\NN kinerja\NN perusahaan\NN kembali\RB membaik,\VB ujar\VB nya.\PRP",1
4169,rasio\NN kinerja\NN perusahaan\NN,0,OTHER|OTHER|OTHER,0,0,"penjualan\NN ini\PR diharapkan\VB perseroan\NN dapat\MD menurunkan\VB ekposure\FW utang\NN nya,\PRP sehingga\SC "," kembali\RB membaik,\VB ujar\VB nya.\PRP",1
4170,nya.\PRP,1,PERSON,0,0,"ekposure\FW utang\NN nya,\PRP sehingga\SC rasio\NN kinerja\NN perusahaan\NN kembali\RB membaik,\VB ujar\VB ",,0
4171,CPO\FW,0,TITLE,0,0,Produksi\NN , Crude\FW Palm\FW Oil\FW PT\NNP Astra\NNP Agro\NNP Lestari\NNP Tbk\NNP AALI\NNP sampai\IN,1
4172,Crude\FW Palm\FW Oil\FW,0,PERSON|PERSON|PERSON,0,0,Produksi\NN CPO\FW , PT\NNP Astra\NNP Agro\NNP Lestari\NNP Tbk\NNP AALI\NNP sampai\IN dengan\IN kuartal\NN III\OD,1
4173,PT\NNP Astra\NNP Agro\NNP Lestari\NNP Tbk\NNP,0,PERSON|PERSON|PERSON|PERSON|PERSON,1,0,Produksi\NN CPO\FW Crude\FW Palm\FW Oil\FW , AALI\NNP sampai\IN dengan\IN kuartal\NN III\OD Januari\NNP -\Z September\NNP 2007\CD mencapai\VB,1
4174,AALI\NNP,0,PERSON,1,0,Produksi\NN CPO\FW Crude\FW Palm\FW Oil\FW PT\NNP Astra\NNP Agro\NNP Lestari\NNP Tbk\NNP , sampai\IN dengan\IN kuartal\NN III\OD Januari\NNP -\Z September\NNP 2007\CD mencapai\VB 641.954\CD,1
4175,Januari\NNP,0,FACILITY,1,0,PT\NNP Astra\NNP Agro\NNP Lestari\NNP Tbk\NNP AALI\NNP sampai\IN dengan\IN kuartal\NN III\OD ," -\Z September\NNP 2007\CD mencapai\VB 641.954\CD ton,\NND yang\SC sebagian\NN besar\NN 73,3\CD",1
4176,September\NNP,0,TIME,1,0,Agro\NNP Lestari\NNP Tbk\NNP AALI\NNP sampai\IN dengan\IN kuartal\NN III\OD Januari\NNP -\Z ," 2007\CD mencapai\VB 641.954\CD ton,\NND yang\SC sebagian\NN besar\NN 73,3\CD persen\CD atau\CC",1
4177,"641.954\CD ton,\NND",0,TIME|OTHER,0,0,AALI\NNP sampai\IN dengan\IN kuartal\NN III\OD Januari\NNP -\Z September\NNP 2007\CD mencapai\VB ," yang\SC sebagian\NN besar\NN 73,3\CD persen\CD atau\CC 470.676\CD ton\NND adalah\VB Super\FW",1
4178,sebagian\NN besar\NN,0,OTHER|OTHER,0,0,"kuartal\NN III\OD Januari\NNP -\Z September\NNP 2007\CD mencapai\VB 641.954\CD ton,\NND yang\SC "," 73,3\CD persen\CD atau\CC 470.676\CD ton\NND adalah\VB Super\FW CPO,\FW kata\VB Direktur\NNP",1
